"I think that the idea of making larger units bringing together majors in larger departments (or schools) is a good idea in general. Having majors sharing a department does not work against the interests of those majors. In fact, there is a potential plus. We are not getting new hires. Tim made that clear. So, if we want to offer more courses to students we have to figure out how to make courses in one major also count for credit in another—that is the promise of a more interdisciplinary approach, and it is also more in keeping what scholarship already does, not to mention that it makes the idea of the liberal arts more clear to students. Most of us in the social sciences and humanities not only share topics that interest us but also methods and data.   Me personally, I think interdisciplinarity should go even farther than it has on the proposed plan. ",The proposal improves my program's capacity to engage with academic peers to produce classes that will shore up weaknesses in terms of staffing in our individual programs.,"I do not think that the administration has offered a robust and articulate rationale for the reorganization as a whole. That rationale requires data. To me a better idea would be to eliminate the three college model and integrate COE and COB into Mary Washington College. COB and COE could be renamed as schools, tasks of deans could be right-sized, Commuter Science should be joined with math as a separate school. From what I gather we are banking on expanding enrollment over the next several years to 4000 from the current number. We should not bank on graduate student enrollment doing any of that lifting. It seems that the current model on offer makes the same mistake we made in 2009-10. The data are not showing a path forward there. 
Here, for example, are some interesting data. Our enrollment peeked in 2009. We had 4397 UG and 983 Grads. Both numbers have declined steadily since. We now have 3611 UG and 197 G. This decline has hit all programs, not just a select few. So, for example, business UG degrees awarded peeked in 2018-19 at 177, and is now back to what it was (133) in the late 1990s. And as we were reminded in the beginning of the semester our current UG enrollment is on par with what it was in the mid 1990s. But in 2023 we have 173,00 UGs in Publics while in early 90s it was 117,000.  The upshot is that not only are we getting fewer students as a proportion of the total but that we are unable to maintain the quality of the students we have gotten.

It may be that our biggest immediate problem has been the decline in out-of-state admissions. In the late 1990s and early 2000s, out-of-state students were more than 25 percent of a given class and they scored higher on SATs, giving us a higher ranking in US News and World Report for example. In absolute numbers out-of-state students reached their peak of 1028 in Fall 2006. By Fall 2012 they were at 546, or less than 12 percent of total. Now they are at 357 or less than 11 percent. What explains the drop? Could it have something to do with branding? In the early 2000s Mary Washington was a liberal arts college—and a fairly cheap one. Once it became a regional university it may have lost its luster. Now that we are back on the liberal arts list, we might be able to climb up in the rankings (currently we are ranked 154th for national liberal arts, St. Mary’s Maryland is tied for 82nd. and W and L is 21st while U of Richmond is 25th).. But we’d need to focus on the small ball stuff to do that (e.g. raising the number of classes we teach below the sweet spot of 20; getting more students to submit SATs; only 28 percent of our students do; getting fewer students to transfer out; right now more than a quarter do). It also may be the case that we continue to search for out-of-state students in the Northeast—a, dare one say, overfished, pool with plenty of really good LA schools flashing big tuition discounts as bait—rather than in emerging locations like Texas or Florida. 

Despite all the talk about declining UG enrollment and all the worry that programs might have to close programs to satisfy SCHEV or our board that we are cutting costs and not wasting valuable faculty slots on under-enrolled majors, a more pressing problem is the nosedive in grad enrollments. Sadly, in 2010s we banked on grad enrollment for our long-term health. That is why we created three colleges. And it is probably the case that we continue to bank on enrollments in those colleges (both UG and G) growing rather than continuing to shrink. The reorganization stems from the ongoing hope that COE and COB, if also comprising other majors that signal jobs, and growth, will be our future.  My sense is that we have very little control over what prospective teachers or MBA seekers want and no amount of reorg will give us more control. The market, as it were, will decide. Until teachers earn far more, MEDs will not find many takers. Ditto for MBAs. There are 18 AACSB schools in VA! Online means more choice!"
"As a staff member, the apparent disconnect/disagreements between faculty and administrators on the proposed model is concerning. Dr. Paino's stated apprehension to a reorganization is also concerning. From the perspective of a staff member outside of those affected directly by the proposed reorganization, my money would be on weakening things at the university level if the proposed reorganization goes through. Even if approved, I worry about the likelihood of how new interdisciplinary partnerships will come about. This is the objective that is most tied to actually serving current students and recruiting new students. This should be our main focus as an institution right now. I feel the work these past few months put into different organizational models would have been better served researching the desired new programs of potential students in our region and tasking departments to work together to develop these new programs. There are some really good ideas put forth in the Report of the AOWG from 12/1/23, most of which have to do with curriculum (new majors/programs/partnerships/procedures), our academic calendar (yes, ending the semester by Thanksgiving is an EXCELLENT idea!), and reassessing the FSEM experience. Reading the report, it seems obvious that the best ideas within it can be accomplished without a total reorganization of the Academic Affairs structure that will be a lengthy and laborious process that clearly will disappoint many individuals. I also worry at this particular moment with regard to our enrollment how reorganizing our structure will look to outsiders, prospective students, and parents of prospective students. Perception is often reality. Seeing a small school with enrollment down between 10-15% from 10 years ago go through a major organizational change is going to raise eyebrows no matter how great the reasons and marketing behind it may be. This should not be taken lightly.",N/A,"I would like to see the metrics for success after implementation of the proposed reorganization model. What are the goals as they relate to retention and recruitment and when are they hoped to be achieved? Implementing a major change to the structure of our academic organization without having specific outlined measures for success seems like a major oversight of this process. It is acknowledged that this reorganization would not serve as a panacea, but that does not mean the AWOG and administrators cannot provide specific metrics for success from an enrollment aspect.  "
"I can see that some departments prefer to be clustered, and others do not; I see a lot of benefit to interdisciplinary studies, which we already do fairly well, and prefer that we return to being a single college.  However, I understand clustering for administrative reasons, and clustering for creation of schools if that is the strong preference of the faculty involved. I can see that this Feb 2 model creates a new CoBCS and many of those faculty are very opposed to leaving the CAS. I don't understand why, as it appears to present as weak what is actually a strong program in CPSC. I don't know what it does for MATH. Given the different opinions, a mixed model with schools and 'admin units' that maintains COB and CAS, and maybe COEH, but that affords more flexibility going into the future makes more sense to me.","It is entirely disruptive. Geography is very interdisciplinary, as are many other subjects! Our faculty could fit in many places, but we are stronger if we remain interdisciplinary. We have a strong culture, an amazing connection with our current and former students, and I cannot imagine losing that.  I know that Geography will be okay if the Feb 2 model prevails, but I don't know that that is true for the sciences or for computer science. As Stephen Davies said in his letter, it feel like this is an inflection point for the institution.","https://mailumw-my.sharepoint.com/:w:/r/personal/jgallagh_umw_edu/Documents/Geography%20Department/Rationale%20and%20alternate%20model.docx?d=w6d5c64e712a34c8b911144ad88c148a4&csf=1&web=1&e=Z66FIf

please comment, sign if you think these models are worth considering, copy and paste to create your own version if you feel so inclined!"
"To be honest, I am still unclear regarding what problem(s) this reorg is seeking to address. I have heard that there will be modest financial benefits. But do they outweigh the costs of time and energy spent -- at this point by hundreds of people -- in addition to various sundry things like new letterheads, etc.? I simply don't know.","I don't see a clear argument for how it will improve my department's operations. I do see how it might harm major recruitment (perhaps by muddling our status), or, possibly, diminish our resources and independence.",Allow departments to poll their faculty on any changes. Seek faculty self-determination. I suspect that there are many good ideas among our diverse faculty for how to improve structure. Take everything to the UFC.
"I truly don’t see many ways this reorg makes us stronger:

  * It does nothing to help lower-enrolled programs (merging degree programs, not departments does).

 * It barely changes the imbalance across the colleges (2/3 of faculty are still in CAS) meaning the disparity in service roles and UFC representation is largely unresolved.

 * I don’t believe it will help foster collaboration.  The barriers are not having a different dean/program director, but rather time, resources, and the difficulty in team-teaching courses.

 * It does come with a very modest cost savings.

The ways it weakens us far outweigh these small benefits:

 * By combining departments such as HIST/PSIA, GEOG/SOCG, making 2 out of 3 in Jepson, and 3 out of 4 in the new COB, we risk kneecapping those programs.  We dilute their identity and make them look weaker and smaller.  Tim has said that we should market programs and not departments, but I don’t think it’s quite that easy.  Students, parents, and new faculty we’re recruiting still know what departments are.  We’ll still presumably have department web pages.  Departments are the primary unit by which we communicate information, set goals, and plan.  The only benefit to this is saving a small amount of money which seems in no way worth it.  I also worry that it will lead to further weakening these programs.  Once the need to maintain a full department for these disciplines is removed, what’s to stop us from slowly phasing some of them out?  There are VERY strong programs in the list of merged departments and I believe we should work to keep them strong.

 * A huge downside which affects my own department is moving CPSC to COB.  I’ll address the specifics in the next question, but the department is unanimously against this and I’ve yet to hear any rational defense of it.

 * Finally the proposed reorg introduces a new layer of unneeded administration in the form of school directors.  This creates further distance between the dean and the faculty.  We have been told that we need to be smaller, more adaptive, etc.  If that’s the case, why are we adding more layers of administrative division?  Administrative tasks are more finely divided in this plan than before, while entire departments are merged together with nary a thought.  I see how the administrators like this plan, especially the CAS dean, but I fail to see how it helps faculty much at all.","[My answer to this question does not fit into the character limit of the survey -- this is part 1/2]

Our department has been clear and unanimous about this from the start: we do NOT want to be merged into the college of business.

Our discipline has little in common with Business.  Computer science began as a branch of mathematics and deals with algorithmic problem solving, and the mathematical analysis of problems and solutions.  Computer science fits best as a science along with mathematics, and nearly every school includes our field in either the Arts & Sciences or Engineering schools.

There is another field, Information Technology, which deals with how computer systems can be best put to use by organizations.  These fields might sound similar, but in reality are completely different.  It’s like studying mechanical engineering vs. learning to be a mechanic: they’re both valuable but are entirely different areas of study.  Putting us under Business sends a strong message that we are IT.  We already have to contend with people confusing this issue and moving us to COB will make it much worse.

One strong indicator that this pairing makes no sense is the fact that nobody has been able to come up with a coherent name for the new college.  Early AOWG models had “Business and Technology” which is again NOT what computer science is about and evinces the narrow and distorted view the administrators seem to have of our field.  The model proposed by the admin. in February has the college called “Business and Computational Sciences” which is equally bad.  Computational science is the application of computer science to solve difficult problems in other fields (most usually the hard sciences).  Calling the new college that makes no sense, as that’s not our focus and we aren’t grouped with the other sciences.  I know the names for the various computer-related fields are super confusing and don’t expect anyone to know any of this, but do not understand why the administrators have made assumptions about what makes sense for us and refuse to listen when we tell them their assumptions are wrong.

My trepidation over this decision has only been solidified into real fear during our initial interactions with the COB dean.  The following has come out during our meetings with her:

 * She does not seem to understand what computer science is.  She remarked to a colleague that we teach “pretty much the same stuff” as COB and later said that she was surprised math was grouped with us, since math and computer science have so little to do with each other.  Computer science is in reality a sub-discipline of mathematics.  Her saying these things falls in line with the CS=IT misconception that we are so adamantly working against.

 * In my own meeting with her, I told her that we work together as a department to set goals and reach decisions and that the chair doesn’t make unilateral decisions.  She told me that would have to change and that the chair’s job is too implement the college strategy.  As an example, she said that electives should not be offered based on faculty and student interest, but rather on whether the topic works toward that strategy.  She also said that she did not want faculty researching areas outside of their specialty.  I asked about interdisciplinary research, and she told me it was OK as a side thing, but not your main professional development.  This is antithetical to my views on academic freedom, which I think are shared by CAS broadly.

 * In my meeting with her she also said that there “would be asks” of our department, and gave the example of us teaching Excel courses to their students.  This is exactly the kind of IT topic that we do not have expertise or interest in.  Moreover, the courses for our major are over-full and we struggle to schedule to meet the demands of our computer science, cybersecurity, and new data science programs.  We could not handle “asks” like these even if they were in our wheelhouse.","Do not move CPSC into COB.  Do not merge departments that do not want to be merged.  Take the parts of the plan that make sense and have a reasonable level of support (such as the AACPR department and school of the arts) and begin implementing them.  Talk with the faculty in departments who are telling you they are not happy with the plan and work towards a solution with them.

I am biased because my department objects to our part in the reorg perhaps more strongly than any other, but I truly believe I would struggle to come up with a plan which is worse than this.  It barely makes a change to the size differences amongst the colleges.  We could have fixed this with Colleges of the Arts, Sciences, and Humanities (or Arts and Humanities/Sciences/Professional Programs).  It barely makes any change to the budget.  If we were to make substantial gains in either of those areas, I think most faculty would be willing to put up with disruption.  Instead the plan keeps most things the same, while making hugely disruptive changes to a small number of departments (CPSC/PSIA/HIST/GEOG/Jepson) against their wishes, with little tangible benefit.

I urge the administrators to listen to faculty and adapt the plan based on our feedback.  I also fully support the plans put forth by the Geography department which fix many of the flaws in the administration’s plan.  I understand the desire to just be done with this, but making the wrong decision will have massive consequences for decades to come."
,"[My answer to this question does not fit into the character limit of the survey -- this is part 2/2]

We have brought these concerns to Tim, who told us not to worry, that UMW values academic freedom and that our department won’t be coerced into anything like office software IT courses.  However, I am not totally reassured by that.  Based on our interactions, I believe we will be at odds with the COB dean, as she doesn’t seem to understand our discipline, or have much interest in learning about it.  The difference in culture between our department and COB is just too much.  I honestly cannot see how this won’t be a complete disaster for all involved.

The most exasperating thing about this plan for my department is that I really cannot understand the reasons for it.  It’s not that I simply disagree with the reasoning given. I mean that I *literally cannot comprehend* the logic behind it.  Tim has given us the following as reasons for the move:

 * Pretty much nobody else is doing this, so we would be distinctive – There is a reason nobody else is doing this, which is that it doesn’t make sense!  Nobody else has a department of Dance and Biology either, but that doesn’t make it a good idea.

 * It would let us collaborate with people in COB – Again I do not understand how having the same dean makes collaboration easier.  We do have some small curricular collaboration with COB (our data science minor allows 1 or 2 of their analytics classes).  Where there is mutual interest and benefit we can collaborate just as easily from within CAS.  The only type of collaboration made easier by us being in COB is forced collaboration, where we are given a mandate to support their programs in some way.

 * The COB dean is working with the career center and can help our students find jobs and internships – we are perhaps the department that least needs this kind of help!  It’s great that there is extra support for students hunting for jobs, but why should it be for any one department in particular (least of all us)??
 * We will get extra support in general – we do not know specifically what is meant by this and follow-up questions have made it no more clear.  Based on how administrators have treated our ideas throughout this process I am not sure if this “support” is something we will need or even want.

The lack of any kind of sense behind the reasons we’ve been given for this pairing makes me question whether there’s some other reason that we’re not being told.  I truly do not understand why else this would even be considered.  We are a very strong program with 282 declared majors across computer science and cybersecurity.  Nearly all of our graduates get jobs in their field soon upon graduation.  We are active and innovative with regards to curriculum, having launched the cybersecurity program, and leading the development of the data science program just over the last few years.  I truly cannot understand the motivations to risk messing that up by moving us someplace we unanimously do not want to be.",
"I see the model as deeply problematic for a number of reasons: it doesn't meet the goal of cutting costs very much for the upheaval it causes, it doesn't seem to have clear rationale for merging departments/programs/schools, it doesn't address the issues of enrollment and retention, and it prevents the possibility of innovative multidisciplinarity by factionalizing us into conventional school groupings.","I teach in a department that is very diverse in approaches and methods, and the proposed merger and consolidation under the social science category works to potentially erode that in harmful ways.","Maybe this is one time for us not to blindly follow what other universities are doing. I feel that our strengths lie in a cohesive singular College of Arts and Sciences, and the goal should be to create opportunities across them, rather than new factional divisions. I already see great improvement and excitement among my first-year students, thanks to recruiting/enrollment efforts in recent years, and I think we're on a good path that this model potentially disrupts. "
"The proposed model COULD, with good leadership, enable stronger communication among the Humanities disciplines and support a Center for the Humanities that facilitated collective programming as well. That's exciting to me. 

As an overall concept, I don't think the proposed model of schools is any worse than our current one, and it's very possibly better, though I strongly wish it would also have thrown out colleges and deans. 

Much of what is upsetting people is at a level that SHOULD all still be negotiable and I urge the admin to do so: where a few individual departments go (get CPSC out of COB already), how some departments are merged, and what things will be called (e.g., GEOG actually left itself with all the 'social sciences' in its own model, but doesn't like that name). The job description of the admin positions is also problematic, but we were told those were drafts, and faculty should get deep input on clarifying and improving them.  

One more thing, colleagues: please stop suggesting the Humanities is ""only"" happy because it was unscathed as though we are being selfish. There is no division under more national pressure; Troy doesn't have to tell the Board he will resign before he cuts the Sciences even if they want him to, but he did say exactly that for the Humanities. As other have said, we haven't seen departments merge because we ARE merged already, largely old actions by admin plus some productive recent discussions. Celebrating that the university continues to believe in and support these disciplines would be more generous, in addition to showing support for the liberal arts mission.",I'm not sure that it will do either unless the admin follows through on some of the other recommendations for innovation in the December report.,"If any faculty unit unanimously objects to where they are positioned in the Groundhog Day plan, I call for the administration to come up with a different solution for that unit. (2) In particular, since the CPSC faculty unanimously believe that a Business College is the wrong place for them, I support them and ask the administration to change that part of the plan.

As stated above, I think the success of the model depends in part on the job descriptions of the chairs, directors, coordinators. Let's get that right."
"I do not see an issue with broader reorganization. I think it makes sense to address the unequal workload across the deans, and to try to group departments within schools as best as one can. While I personally don't see a logic to some of those groupings, in talking with other faculty I have heard such differing opinions that I don't think there is one correct way to organize the university.

That said, it is simply not clear to me what problem this plan accomplishes beyond the goal of redistributing some of the administrative workload. I heard the Provost estimate this would save less than $80,000 a year. If the administration said something along the lines of, ""we're in trouble and there's going to be some level of pain for everyone, so here's what we're doing and here's how much it saves,"" I believe I could get behind that better than I could the current approach.","The plan proposes combining several departments, including my own. It's not abundantly clear how this would disrupt affected departments, because all of the nuts and bolts have yet to be worked out. I am concerned that combined departments could lead to other disciplines having a larger say in how political science spends its resources, makes hires, etc. But these are all sources of anxiety rather than realized fears.

More specifically, I worry about our ability to recruit students who come to the school because of its unique location between Richmond and Washington, DC. We use our location as a major selling point to prospective students, but as one student told me in class, if we don't have a standalone department, it is a clear signal that the university values the discipline less.","I believe there is an alternative proposal being formed collaboratively, so I will defer to that."
"There are no improvements to be gained. Even the idea that departments that are in trouble because of declining enrollments will be saved under the new plan is bogus. SCHEV counts individual majors in individual programs. A forced merger, or even a voluntary merger, does not mean that the program will survive.

We do not need more administrators. The cost is fewer courses, more money, unfair division of limited funds (undergraduate research and faculty supplemental) among schools, and inadequate representation of disparate disciplines across campus. Yes, we need a person to handle external grants, review the schedule, make funding awards. Having 4-6 people responsible for shared tasks is an unnecessary division of labor.

There are far too many important tasks carried out at the department level – including recruitment and retention. As a faculty member, I see it as my job to recruit students into the major; that should not a task that falls to a school head. She can’t invite my students to her office to discuss majoring in my discipline. Curricular development, staffing plans, and course rotations are decided at the department level. How is a school head going to know what should be taught in my discipline, how often, and when? I fear that the administration does not fully appreciate all the work that is done at the department level. To replace chairs, or combine chairs, with an understanding that the school head will do that work is simply ludicrous.
",,
,"Someone has decided that we need interdisciplinarity to survive the next decade. I agree as someone who already teaches in a discipline that is interdisciplinary. Why does the administration believe that forcing departmental mergers or putting us in school silos is the only way to do this? I would become part of the social sciences, but my interests lie in the environment and sustainability. Per an original plan, the school director would encourage interdisciplinary work within a proposed school, but not across proposed schools. Currently, we are not allowed to team teach. Let’s solve that problem and I think you would be amazed at the ways we can join forces to teach the next generation. ",Several faculty have put forward alternatives. We need to actively consider these. The administration needs to be transparent about the goals of reorganization. I will reiterate what many others have said. This saves a bit of money but at tremendous cost. Faculty are angry and upset and feel completely sidelined by this process. Making us ready to face the next 10 years is a worthwhile goal but I do not believe that we must create a new layer of administration and further divide the campus into somewhat arbitrary divisions.
"Improvements: The model meets the goal of equalizing workload at the level of the deans. It allowed the small departments who wanted to strategically combine to do so (i.e. Art History, CPR...).

Weaknesses: Splitting the admin of programs into more groups rather than less. Flexibility in funding.  Decentralizing the Faculty Development, UG research grants, etc. will ultimately lead to inequities in funding of research and travel.  One need only to look at what happened when the three colleges were originally instituted.  At that time, lecturers in education were fully funded for international trips, while CAS faculty were given 68% of funding for trips.  These budgets should be overarching and independent of ""college"" to allow for flexibility.  Scheduling also needs to be done at a centralized level as the number of seats available for first-years, gen eds, etc is a university wide issue.  The school director positions are nothing more than another level of administration and the tasks written out by the CAS dean leaves one wondering what is left for the chairs to do.  The division of departments without their input or placing them in colleges against their wishes was really surprising. For example, I feel for CompSci.  They already struggle to be seen as different that IT and the plan is to have them placed in such a way that they are more likely to be confused with tech programs.   Another weakness...this is a lot of change to save relatively little money.  We are spending so much money because we have so many deans and academic administrators for so few students. Cut out one of the dean positions...that's how you save money.   If we are worried about admissions, we could have many more full-time admissions people for the cost of one dean. ","It is difficult to answer this question without knowing exactly what would be done at the department, college, and university level.  For example, who is going to evaluate my professional development each year?  Someone outside of my discipline? Who is going to create/approve my teaching schedule?  Where will budgets be housed--department or school level?  Too many unknowns to answer. ","  Publish some data that shows that the money flowing into the COB has had a positive return on investment that justifies reworking the whole university to maintain their status quo. This data could go a long way in garnering support for the plan and the continued support of AACSB status. Show us that this status is important for our bottom line given the financial situation of the university. An actionable suggestion would be to put the data forward as a convincing argument to the faculty that COB must remain in the title of one of the colleges.   If it doesn't show a positive financial impact on the university or student outcomes, an actionable item would be to scrap the COB and fold it into a general College of Arts and Sciences with one dean and three school directors for support (School of the Arts, School of Business, School of Education.  We are down many faculty positions and our student population is lower, so it makes more sense to combine rather than further separate into artificial silos. "
,"Depending on how the school of sciences is reorganized, one method (living versus non-living) would divide the chemistry program.  This would jeopardize the university maintaining its approval/certification by the American Chemical Society.  ",
"The current model, proposing a reorg of Jepson Science Center, will almost certainly weaken the departments. This model proposes two chairs (from the current 3) for over 400 majors pursuing 13 different major tracks; the reduction in leadership will likely negatively impact these students. Housing as many as 10 different of these major tracks in one department will likely impede our efforts to build student identity and community. It will also likely negatively impact recruitment (of students and new faculty), which will in turn weaken the university. 

I am also concerned about the impact of the reorg on the Computer Sciences and Math departments (as they have repeatedly voiced since the start of the reorg process), and how that will affect our ability to collaborate with them. Rather than allowing the Piscopo-Rodgers ""transformational gift"" to build further collaboration between those departments and Natural Sciences, the reorg will impose another barrier, and result in added complexity (if the Director of Natural Sciences is indeed tasked with management of the gift). ","The model was vague in terms of which faculty would end up in the two remaining departments in Jepson, and the Director and Chair positions were not well-articulated, so it is impossible to confidently predict the impacts. However, it is clear that either both chairs in Jepson will end up with more work (more students, faculty, and major tracks), or one chair will end up with a LOT more work (2x the students and faculty and major tracks). Students in Jepson are very active in research, and supporting such research requires a lot of attention and action from chairs; it is difficult to see how a significant portion of that work could be effectively handled by a director. While the director position will likely take some of the least pleasant tasks off of the Chair of what is currently Biological Sciences (who is currently responsible for the building-wide tasks), it will not likely help the Chair of Chemistry and Physics (and also Earth and Environmental Sciences?) nor the faculty and students in any obvious way. Admission, orientation, course scheduling, equipment maintenance, etc., would likely still require significant work by leadership in each discipline (rather than one director).  

Until the director and chair duties are more clearly defined, it is very difficult to see how the reorg of sciences will reduce workload/ increase efficiencies, or just add another administrative layer/ barrier between the faculty and dean.  ","Looking at the Jepson reorg: The departments currently housed in Jepson need to retain the three Chair (+ program director of Physics) structure. The reorg cannot merely consider faculty per chair calculations, nor be driven by Dean workloads. It must consider # of students/ chair and faculty, the unique workloads for faculty and chairs, and the disciplinary foci. While I can appreciate that the addition of a Director may reduce and streamline the building-wide tasks of the chair of Biological Sciences, it cannot be at the expense of a chair position in the building. 

Looking at the entire reorg: There should be less focus on the number of faculty per College/Dean, and more on natural alignments (i.e., think about it from student and discipline up, rather than from the top down). Comp Sci and Math are obviously better aligned with the sciences in Jepson than with Business. If we were able to start from scratch, a more obvious model to split the U into three colleges would be a College of Sciences (includes Math and CSci), a College of Arts, Humanities and Social Sciences, ... leaving a College of Business + Education + Health. One Dean for each College, and Directors would only be required for the latter College (as needed for accreditation purposes, and to emphasize their distinct missions). Perhaps the other two Colleges would each retain one of the Associate Dean lines. Or, turn an Associate Dean line into a Director of Undergraduate Research, who works across all colleges. Yes, the new College of Sciences would be large, but significantly smaller than the current CAS, and its departments have similar goals and activities (and share the Piscopo-Rodgers endowment).

There are certainly several other possible arrangements (e.g., see Gallagher and Anewalt's ideas) that would unite departments/ disciplines more naturally than the Feb 2 model, and thereby be less disruptive, reflect faculty expertise and input, and pose less risk of weakening currently successful departments and demoralizing faculty. Forcing departments to change colleges and forcing mergers of departments without a clear rationale and without substantive benefits should not be considered at this time.  "
"I think on balance the proposed model could improve organization at the various levels, but I am concerned that so many of the affected faculty reject the proposed combinations/relocations.  Several people have complained about the new layer of administration, but I see this as a strength, and I’d also point out that it simply modifies two already existing layers—associate deans and chairs—in order to reframe the layer where we previously found the associate deans.  I think this innovation could relieve the need to even out faculty in the colleges—this would give the School Directors (SDs) the opportunity to work closely with faculty in their school or division, while also allowing them to collaborate laterally with the other school directors (as they would have to do, for example, in scheduling classes, but also in order to foster new collaborations within the School and across school and college divisions).  The CAS Dean would no longer have to directly oversee 20-odd chairs, plus program directors, plus nearly 200 faculty—the SDs would be able to do this, with about 40-odd faculty in each unit.  They would share responsibilities formerly taken on by associate deans, but would also, I trust, be charged to foster collaboration and innovation (there is, after all, a leadership element to this role, as I’ve heard the CAS Dean describe it). ","I see no disruption to my unit’s work.  I’ve already enjoyed conversations with others in the proposed School of Humanities (about possible alternative school titles, about the proposed Center, about our embrace of interdisciplinarity).  I might add that I’ve also enjoyed conversations with displaced Monrovians (Social Scientists!) now housed in our building—we have a big tent, come and join us!  I only see upside to this for folks in my department and school.  I do, however, want to again acknowledge my very real concern about others, differently situated in the plan, who feel strongly that the plan is disruptive for their unit.  ","I think the new SD layer of administrative support could alleviate the pressure to make the other colleges a lot bigger.  The one CAS Dean is getting more support with this reconfigured layer.  I would then let the departments decide where they want to reside.  Let Math and CPSC join what I would simply call the School of Science (perhaps as one department?).  Let Econ decide where they want to reside (I think COB is a good and not uncommon home for Econ, but really, we’re talking about 5 people).  I think COB and COE have unique needs (accreditation, community relations and partnerships, serving the schools, partnering with the business community), requiring a slightly different structure, with Associate Deans.  I personally think having Nursing and Athletics join COE makes good sense, as does Econ in COB, but again, I’d let them all vote on that and be done with it.  I do, however, think more departmental combinations might be wise—why not aim for more departments of 15-20? The key is that the faculty should come up with the combinations they think could work for them.  Also, we need to have something like Program Coordinators, to assist the Chair in matters related to the program that the Chair is not coming out of.  There should be clear responsibilities, and some compensation (which in some cases, the department itself might be able to support, for example, one course release each semester).  What cost there is to this should be more than covered if we embrace a few more combined departments.  We need to remember, too, that one size will not fit all.  And let’s make sure the Deans and Directors have a clear sense that they have to provide leadership in fostering innovation aimed at enhancing recruitment and retention: that’s the # 1 issue we face, imho.  We need to reform our committee structure, to alleviate duplication, even if we remain three colleges (there's no reason to have more than one P&T Committee, for starters)."
"Forcing academic units to change that are currently functioning well and have strong enrollment, without a clear strategic rationale, will only create pointless turmoil during an already vulnerable time for the institution - just when we are beginning to recover from the pandemic.

UMW may be stuck with the existing college structure if COB must keep its accreditation. Do we know whether adding math, economics, computer science would affect their future accreditation if the newly introduced faculty are not held to COB's current level of professional activity? Furthermore, math, computer science, and economics appear to be in unanimous agreement that merging with COB would be a strategic mistake for all programs involved. Would the normal pool of students who major in computer science no longer apply to UMW because of the department's new affiliation with COB, simply out of confusion? A lot of work and risk, but with unclear gains for the institution.

Prospective biomedical science, premed, and predental students may be confused by the College of Education and Health's title and overlook the natural sciences departments where they should really focus their attention.   
","The proposed model would have no discernable benefits for the natural sciences departments that anyone can think of. However, it would create considerable disruption and potential damage to programs. No one seems to be able to articulate a strategic rationale for collapsing the existing three natural science departments into two and adding a natural sciences school director. Managerial organization would change from three department chairs to two department chairs and a school director - three managers to still three managers, but with redistributed duties that will need to be learned and absorbed by each. Furthermore, whether all the work that needs to be done on behalf of the natural sciences programs can be reassigned in an equitable way among these positions is far from clear. 

Grouping departments by faculty whose expertise is rooted in ""living"" vs ""nonliving"" systems does not make strategic, scientific, or pedagogical sense - we do not neatly organize our courses or scientific research questions in this way, and it is misleading. Earth and Environmental Sciences, which is a strong department, is especially at risk of losing their cohesive identity and therefore, appeal to prospective students. Work flow, management, and communication will be disrupted and will need to be reconstituted. New systems to manage the different natural sciences majors and minors will need to be developed, along with management of advisees and communications with majors and alumni. Evaluation and mentorship of new faculty will need to change. New marketing and communications strategies will need to be created (including websites...and connections to old departments' websites will need to be comprehensively removed throughout the entire university's website). Accounts and budgets will need to change. Etc. The job description of the School Director is unclear. This plan appears to present only costs, extra work, and upheaval with no compensatory benefits - a ""solution"" in search of ""a problem."" ","Work in a very targeted way at the ground level with departments that are directly at risk for closure by SCHEV and negotiate mutually agreeable solutions.

"
"It is not clear to me how this proposed model furthers its intended/stated objective(s). (That said, I believe that the administration has UMW's best interests in mind, and I will positively support a final resolution even if it is not perfect.)
Some departments have signaled that they are very unhappy with the reorg model(s), some faculty vocalize strong dissatisfaction with the plan - possibly creating an environment where cooperation and satisfaction with work may decline. As for improving organization at UMW, time will tell. It stands a better chance of improving organization at UMW if most faculty demonstrate cooperation when embarking on such a significant change. ","Not enough evidence/information to determine a reasonable answer to these questions. 
","Bring COB and ECON together; but, reconsider CPSC and MATH"
"I have heard individual faculty and departments express concern about whether they are a good ""fit"" for proposed schools in relation to the earlier models that were circulated in the fall as well as the current iteration.  I think these are real concerns related to the potential that categories like the ""humanities"" or ""sciences"" get tied to the administrative school identified in the model.  Faculty who identify as humanists or scientists but are siloed in other schools need some assurance that there will be pathways for them to engage with their colleagues and participate in proposed initiatives like the Center for Humanities or the summer science institute.  Faculty don't want to be excluded.

A different but related concern is that the creation of the schools might actually hamper interdisciplinary collaboration across these categories, stifling rather than encouraging curricular innovation.  ",,"As noted above, the model needs to provide pathways or bridges that allow, encourage, and even incentivize faculty to collaborate across the newly created schools. Within the proposed administrative structure, is there an individual position or office identified that can help facilitate those collaborations and partnerships? 

If we develop new initiatives like a Center for Humanities, all humanists should be included and invited to participate even if their department has not been assigned to the School of Humanities.  Similarly, all scientists need to be included in campus-wide initiatives to advance the sciences, even if they sit in a department not formally identified as part of that school, etc.  Procedures should be put in place to ensure that this happens."
